Date,Open,High,Low,Close,Volume,RT
8/6/26,70.85,73.445,70.16,72.03,59766808,1.17
8/7/26,73.66,74.665,72.52,74.47,58991596,1.3
8/10/26,74.27,74.98,73.64,73.8,43588668,1.17
8/11/26,74.54,74.54,72.24,73.06,43137988,1.14
8/12/26,75.62,75.69,74.38,74.6,46139696,1.21
8/13/26,75.04,77.766,74.71,77.15,49184692,1.34
8/14/26,77.57,77.85,75.94,76.79,36068304,1.33
8/17/26,77.38,77.9,76.21,76.4,39282072,1.31
8/18/26,73.36,73.96,72.01,72.53,49990528,1.11
8/19/26,73.37,73.7,71.0,71.9601,47369479,1.08
