Date,Open,High,Low,Close,Volume,RT
5/14/26,77.29,79.68,77.155,78.95,57556728,1.94
5/15/26,75.73,77.365,74.228,75.34,80574136,1.85
5/18/26,76.13,76.271,72.1,74.32,85923104,1.83
5/19/26,72.41,74.5,70.962,72.93,84635912,1.8
5/20/26,74.09,76.53,73.615,76.51,68299120,1.89
5/21/26,75.18,77.79,74.47,76.95,73451008,1.9
5/22/26,78.04,79.33,77.332,77.84,57248072,1.92
5/26/26,80.59,82.27,79.98,81.95,61554424,1.96
5/27/26,82.87,82.91,80.33,81.67,64952680,1.95
5/28/26,81.73,84.05,80.66,83.68,53415976,1.97
