Date,Open,High,Low,Close,Volume,RT
8/3/26,64.71,68.406,63.985,67.96,59725292,0.96
8/4/26,70.31,75.41,70.14,74.82,72252472,1.32
8/5/26,75.61,76.33,72.74,72.84,69601072,1.21
8/6/26,70.85,73.445,70.16,72.03,59766808,1.17
8/7/26,73.66,74.665,72.52,74.47,58991596,1.3
8/10/26,74.27,74.98,73.64,73.8,43588668,1.17
8/11/26,74.54,74.54,72.24,73.06,43137988,1.14
8/12/26,75.62,75.69,74.38,74.6,46139696,1.21
8/13/26,75.04,77.766,74.71,77.15,49184692,1.34
8/14/26,77.565,77.85,75.94,76.76,35298675,1.32
