Date,Open,High,Low,Close,Volume,RT
9/1/26,69.07,70.545,68.25,69.15,56261184,1.04
9/2/26,68.969,69.76,68.39,69.6,37776280,1.06
9/3/26,70.059,72.42,69.705,72.03,45955952,1.18
9/4/26,72.49,73.24,71.65,72.37,46782232,1.2
9/8/26,72.95,73.212,71.32,72.16,47816580,1.18
9/9/26,71.545,72.545,70.84,71.55,37780176,1.17
9/10/26,68.895,70.23,68.68,69.21,54833616,1.06
9/11/26,71.189,71.76,70.611,70.98,48839688,1.14
9/14/26,67.529,70.39,67.34,69.27,49584232,1.07
9/15/26,69.125,69.33,67.61,67.9,37350716,1.03
