Date,Adj Close,Close,High,Low,Open,Volume
5/6/26,17.389999389648438,17.389999389648438,17.459999084472656,16.18000030517578,17.149999618530273,0
5/7/26,17.079999923706055,17.079999923706055,17.600000381469727,16.850000381469727,17.530000686645508,0
5/8/26,17.190000534057617,17.190000534057617,17.530000686645508,16.81999969482422,17.3700008392334,0
5/11/26,18.3799991607666,18.3799991607666,18.469999313354492,17.899999618530273,18.209999084472656,0
5/12/26,18.049999237060547,18.049999237060547,19.100000381469727,17.940000534057617,18.770000457763672,0
